"NUMERO_RUC","RAZON_SOCIAL","NOMBRE_COMERCIAL","ESTADO_CONTRIBUYENTE","CLASE_CONTRIBUYENTE","FECHA_INICIO_ACTIVIDADES","FECHA_ACTUALIZACION","FECHA_SUSPENSION_DEFINITIVA","FECHA_REINICIO_ACTIVIDADES","OBLIGADO","TIPO_CONTRIBUYENTE","NUMERO_ESTABLECIMIENTO","NOMBRE_FANTASIA_COMERCIAL","CALLE","NUMERO","INTERSECCION","ESTADO_ESTABLECIMIENTO","DESCRIPCION_PROVINCIA","DESCRIPCION_CANTON","DESCRIPCION_PARROQUIA","CODIGO_CIIU","ACTIVIDAD_ECONOMICA","DIRECCION"
1760003330001,"GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE PICHINCHA","","ACTIVO","ESPECIAL","06/03/1945","19/06/2019","","","S","SOCIEDADES",15.0,"PARQUE ARQUEOLOGICO DE COCHASQUI","PRINCIPAL","S/N","SECUNDARIA","ABI","PICHINCHA","PEDRO MONCAYO","TOCACHI","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","PRINCIPAL S/N SECUNDARIA, PEDRO MONCAYO, PICHINCHA"
1760003330001,"GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE PICHINCHA","","ACTIVO","ESPECIAL","06/03/1945","19/06/2019","","","S","SOCIEDADES",14.0,"BOSQUE PROTECTOR JERUSALEM","PRINCIPAL","S/N","SECUNDARIA","ABI","PICHINCHA","PEDRO MONCAYO","MALCHINGUI","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","PRINCIPAL S/N SECUNDARIA, PEDRO MONCAYO, PICHINCHA"
1768013280001,"BASE AEREA MARISCAL SUCRE BAMAS","","ACTIVO","OTROS","01/09/1995","04/07/2019","","","S","SOCIEDADES",5.0,"VIVIENDA FISCAL","AV LA PRENSA","N55 332","CARLOS V","ABI","PICHINCHA","QUITO","COTOCOLLAO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV LA PRENSA N55 332 CARLOS V, QUITO, PICHINCHA"
1768013280001,"BASE AEREA MARISCAL SUCRE BAMAS","","ACTIVO","OTROS","01/09/1995","04/07/2019","","","S","SOCIEDADES",4.0,"BASE AEREA MARISCAL SUCRE BAMAS","AV. DE LA PRENSA","N55-332","CARLOS QUINTO","ABI","PICHINCHA","QUITO","COTOCOLLAO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV. DE LA PRENSA N55-332 CARLOS QUINTO, QUITO, PICHINCHA"
1768013280001,"BASE AEREA MARISCAL SUCRE BAMAS","","ACTIVO","OTROS","01/09/1995","04/07/2019","","","S","SOCIEDADES",1.0,"","AV. DE LA PRENSA","N55-332","CARLOS QUINTO","ABI","PICHINCHA","QUITO","COTOCOLLAO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV. DE LA PRENSA N55-332 CARLOS QUINTO, QUITO, PICHINCHA"
1768013280001,"BASE AEREA MARISCAL SUCRE BAMAS","","ACTIVO","OTROS","01/09/1995","04/07/2019","","","S","SOCIEDADES",3.0,"CLINICA FAE - QUITO","AV. DE LA PRENSA","N55-332","AV. CARLOS QUINTO","CER","PICHINCHA","QUITO","COTOCOLLAO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV. DE LA PRENSA N55-332 AV. CARLOS QUINTO, QUITO, PICHINCHA"
1768013280001,"BASE AEREA MARISCAL SUCRE BAMAS","","ACTIVO","OTROS","01/09/1995","04/07/2019","","","S","SOCIEDADES",2.0,"SERVICIO A BORDO COTRAN","AV LA PRENSA","SN","","CER","PICHINCHA","QUITO","COTOCOLLAO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV LA PRENSA SN , QUITO, PICHINCHA"
1768013280001,"BASE AEREA MARISCAL SUCRE BAMAS","","ACTIVO","OTROS","01/09/1995","04/07/2019","","","S","SOCIEDADES",6.0,"CENTRO DE ESPECIALIDADES  BAMAS","AV. LA PRENSA","N55-332","CARLOS QUINTO","ABI","PICHINCHA","QUITO","COTOCOLLAO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV. LA PRENSA N55-332 CARLOS QUINTO, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",20.0,"EEQ SA CENTRO DE ATENCION INTEGRADO LOS BANCOS","SEIS DE DICIEMBRE","S/N","BERNABE DE LARRAUL","ABI","PICHINCHA","SAN MIGUEL DE LOS BANCOS","SAN MIGUEL DE LOS BANCOS","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","SEIS DE DICIEMBRE S/N BERNABE DE LARRAUL, SAN MIGUEL DE LOS BANCOS, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",22.0,"EEQ CENTRO DE ATENCION INTEGRADO CUMBAYA","CHIMBORAZO","S/N","AV PAMPITE","ABI","PICHINCHA","QUITO","CUMBAYA","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","CHIMBORAZO S/N AV PAMPITE, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",21.0,"EEQ CENTRO DE ATENCION INTEGRADO GUAYLLABAMBA","SIMON BOLIVAR","S/N","DIEZ DE AGOSTO","ABI","PICHINCHA","QUITO","GUAYLLABAMBA","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","SIMON BOLIVAR S/N DIEZ DE AGOSTO, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",19.0,"EMPRESA ELECTRICA QUITO S.A. GENERADORA","LAS CASAS","187","AV 10 DE AGOSTO","ABI","PICHINCHA","QUITO","IÑAQUITO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","LAS CASAS 187 AV 10 DE AGOSTO, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",18.0,"EEQ S.A. AGENCIA RECAUDACION PERUCHO","","","","ABI","PICHINCHA","QUITO","PUELLARO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","  , QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",16.0,"EEQ S.A. AGENCIA RECAUDACION NANEGALITO","VIA A LOS BANCOS","S/N","","ABI","PICHINCHA","QUITO","NANEGALITO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","VIA A LOS BANCOS S/N , QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",24.0,"EMPRESA ELECTRICA QUITO S.A. CENTRAL GUALBERTO HERNANDEZ","PRINCIPAL","LT 142-2","","ABI","PICHINCHA","QUITO","CONOCOTO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","PRINCIPAL LT 142-2 , QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",23.0,"EEQ S.A. AGENCIA DE RECAUDACION EL BEATERIO","AV. PEDRO VICENTE MALDONADO","234","CALLE A","ABI","PICHINCHA","QUITO","TURUBAMBA","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","AV. PEDRO VICENTE MALDONADO 234 CALLE A, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",15.0,"AGENCIA DE RECAUDACION EL INCA","SAMUEL FRITZ","SN","EL MORLAN","ABI","PICHINCHA","QUITO","KENNEDY","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","SAMUEL FRITZ SN EL MORLAN, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",14.0,"AGENCIA DE RECAUDACION MARIANA DE JESUS","AV. 10 DE AGOSTO","3820","MARIANA DE JESUS","ABI","PICHINCHA","QUITO","LA CONCEPCIÓN","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","AV. 10 DE AGOSTO 3820 MARIANA DE JESUS, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",13.0,"AGENCIA DE RECAUDACION AEROPUERTO","J. PAZ Y MINO","S/N","JAIME CHIRIBOGA","ABI","PICHINCHA","QUITO","LA CONCEPCIÓN","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","J. PAZ Y MINO S/N JAIME CHIRIBOGA, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",12.0,"AGENCIA DE RECAUDACION CENTRO","GUAYAQUIL","S/N","CHILE","ABI","PICHINCHA","QUITO","CENTRO HISTÓRICO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","GUAYAQUIL S/N CHILE, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",11.0,"AGENCIA DE RECAUDACION TUMBACO - RURAL","JUAN MONTALVO","S/N","SUCRE","ABI","PICHINCHA","QUITO","TUMBACO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","JUAN MONTALVO S/N SUCRE, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",10.0,"AGENCIA DE RECAUDACION SANGOLQUI-RURAL","LUIS CORDERO","S/N","","ABI","PICHINCHA","RUMIÑAHUI","SANGOLQUI","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","LUIS CORDERO S/N , RUMIÑAHUI, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",9.0,"AGENCIA DE RECAUDACION SAN ANTONIO DE PICHINCHA - RURAL","13 DE JUNIO","S/N","SANTA ANA","ABI","PICHINCHA","QUITO","SAN ANTONIO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","13 DE JUNIO S/N SANTA ANA, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",8.0,"AGENCIA DE RECAUDACION MACHACHI - RURAL","SUCRE","S/N","EL HOGAR","ABI","PICHINCHA","MEJIA","MACHACHI","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","SUCRE S/N EL HOGAR, MEJIA, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",7.0,"EEQ S.A. AGENCIA DE RECAUDACION PEDRO VICENTE MALDONADO - RURAL","29 DE JUNIO","S/N","","ABI","PICHINCHA","PEDRO VICENTE MALDONADO","PEDRO VICENTE MALDONADO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","29 DE JUNIO S/N , PEDRO VICENTE MALDONADO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",6.0,"EEQ S.A. AGENCIA DE RECAUDACION EL QUINCHE - RURAL","SUCRE","S/N","PANAMERICANA NORTE","ABI","PICHINCHA","QUITO","EL QUINCHE","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","SUCRE S/N PANAMERICANA NORTE, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",5.0,"EEQ S.A. AGENCIA DE RECAUDACION CALDERON","9 DE AGOSTO","S/N","QUITUS","ABI","PICHINCHA","QUITO","CALDERON (CARAPUNGO)","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","9 DE AGOSTO S/N QUITUS, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",4.0,"EEEQ S.A. AGENCIA RECAUDACION VILLAFLORA","GONZALO DIAZ DE PINEDA","S/N","HERNANDO GAMARRA","ABI","PICHINCHA","QUITO","LA MAGDALENA","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","GONZALO DIAZ DE PINEDA S/N HERNANDO GAMARRA, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",3.0,"EEQ S.A. AGENCIA DE RECAUDACION SOLANDA","TNTE. HUGO ORTIZ","S/N","JUAN MUÑOZ","ABI","PICHINCHA","QUITO","LA MAGDALENA","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","TNTE. HUGO ORTIZ S/N JUAN MUÑOZ, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",2.0,"EEQ S.A. AGENCIA  RECAUDACION CONOCOTO","BOLIVAR","S/N","GARCIA MORENO","ABI","PICHINCHA","QUITO","CONOCOTO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","BOLIVAR S/N GARCIA MORENO, QUITO, PICHINCHA"
1790053881001,"EMPRESA ELECTRICA QUITO S.A. E.E.Q.","EMPRESA ELECTRICA QUITO S.A.","ACTIVO","ESPECIAL","25/10/1955","23/05/2018","","","S","SOCIEDADES",1.0,"EEQ S.A. AGENCIA LAS CASAS","LAS CASAS","E1-24","AV. DIEZ DE AGOSTO","ABI","PICHINCHA","QUITO","IÑAQUITO","D351001","ACTIVIDADES DE OPERACIÓN DE INSTALACIONES DE GENERACIÓN DE ENERGÍA ELÉCTRICA, POR DIVERSOS MEDIOS: TÉRMICA (TURBINA DE GAS O DIESEL), NUCLEAR, HIDROELÉCTRICA, SOLAR, MAREAL Y DE OTROS TIPOS INCLUSO DE ENERGÍA RENOVABLE.","LAS CASAS E1-24 AV. DIEZ DE AGOSTO, QUITO, PICHINCHA"
1768025530001,"FUERZA TERRESTRE","","ACTIVO","ESPECIAL","01/09/1995","05/07/2019","","","S","SOCIEDADES",15.0,"FUERZA TERRESTRE DEL EJERCITO ECUATORIANODE TRANSPORTE","EXPOSICION","208","","ABI","PICHINCHA","QUITO","CENTRO HISTÓRICO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","EXPOSICION 208 , QUITO, PICHINCHA"
1768025530001,"FUERZA TERRESTRE","","ACTIVO","ESPECIAL","01/09/1995","05/07/2019","","","S","SOCIEDADES",13.0,"GRUPO ESCUELA DE ARTILLERIA ANTIAEREA N.-13 CABO QUIROZ","AV MARISCAL SUCRE","SN","ENTRE MICHELENA Y CAPITAN OSOR","CER","PICHINCHA","QUITO","LA MAGDALENA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","AV MARISCAL SUCRE SN ENTRE MICHELENA Y CAPITAN OSOR, QUITO, PICHINCHA"
